latitude,longitude,acq_date,brightness,bright_t31,frp,confidence
-11.87454,-56.62349,2024-09-17,323.44,294.98,10.9,n
-16.8254,-57.82009,2024-10-06,346.91,295.63,110.94,n
9.39218,28.99898,2024-12-18,350.08,303.48,13.05,n
-11.88234,-56.65936,2024-09-10,367.0,313.7,80.0,h
-8.18739,16.21058,2024-08-23,342.21,307.08,13.3,n
18.60993,97.57123,2024-03-06,367.0,300.97,34.57,h
-13.30627,133.79248,2024-06-22,343.22,303.35,16.45,n
-11.38961,-46.6969,2024-08-28,367.0,309.6,69.67,h
53.95851,118.7456,2024-07-05,344.81,300.91,15.7,n
18.26671,73.28539,2024-03-06,349.1,312.98,12.49,n
-13.23616,19.80855,2024-09-08,344.69,312.98,73.42,n
17.30924,76.04718,2024-03-11,347.82,309.11,11.88,n
-7.00133,-43.68933,2024-07-22,332.86,299.76,15.11,n
5.50046,11.6066,2024-12-14,353.09,304.74,10.01,n
20.42268,101.85069,2024-04-01,347.41,311.73,46.71,n
-17.54148,-58.32147,2024-08-06,355.89,309.07,25.16,n
8.88156,-12.00349,2024-03-31,354.79,307.66,16.36,n
-7.11903,18.15448,2024-06-17,349.96,293.08,10.22,n
6.83749,32.13749,2024-12-21,351.35,307.99,29.88,n
54.28973,129.12683,2024-07-12,335.49,306.66,10.84,n
-7.70763,22.8076,2024-07-19,355.68,310.38,13.73,n
44.25103,-115.20043,2024-09-01,367.0,301.14,15.07,h
55.67266,125.88761,2024-07-10,350.12,303.91,12.59,n
5.129,35.51902,2025-01-02,349.41,318.85,13.79,n
-3.99361,21.36163,2024-09-14,346.12,304.26,36.68,n
2.71092,99.8049,2024-03-12,344.9,300.13,13.6,n
34.25014,-110.21568,2025-01-22,338.63,310.11,92.03,n
0.84115,111.39242,2024-07-25,336.32,291.5,67.81,n
9.40707,-69.07208,2024-02-27,367.0,302.07,17.44,h
-5.25336,-43.00554,2024-07-09,353.85,294.83,14.51,n
21.26441,101.05509,2024-04-17,342.29,286.76,57.14,n
-3.82409,-44.71477,2024-11-10,354.15,299.33,22.34,n
8.39535,31.78513,2024-12-14,343.23,297.17,10.6,n
9.82486,-66.43304,2024-04-04,344.44,298.14,10.92,n
-9.93612,22.32085,2024-07-23,336.42,301.68,11.06,n
59.50085,-123.07521,2024-08-12,340.73,297.13,10.24,n
-9.62844,14.79111,2024-06-25,353.93,317.9,38.74,n
4.13917,21.02295,2025-02-01,345.02,303.02,11.24,n
-8.51132,21.66282,2024-07-26,346.49,302.94,11.6,n
-10.67615,21.27339,2024-08-13,352.8,327.63,157.24,n
10.22536,-11.18239,2024-02-12,354.18,308.92,11.79,n
35.99678,-118.27015,2024-07-17,351.36,308.0,17.14,n
-13.14005,-64.68372,2024-09-06,356.03,307.6,10.75,n
-18.04003,-57.34703,2024-10-24,341.52,296.46,10.38,n
-17.35226,-58.56284,2024-08-21,353.0,316.66,37.1,n
10.75647,-13.74459,2024-05-13,367.0,332.41,82.69,h
-4.76851,37.04769,2024-09-10,336.3,288.94,12.85,n
-10.77999,30.83413,2024-09-11,344.68,308.38,24.07,n
58.95737,130.79965,2024-07-13,355.77,322.2,11.56,n
-10.42356,17.68117,2024-08-04,338.77,301.11,11.6,n
7.78674,24.40012,2024-03-02,350.0,313.41,11.78,n
-3.94862,-48.9911,2024-11-13,334.53,295.15,13.61,n
-14.68561,19.67309,2024-09-08,353.29,320.89,19.9,n
-11.43648,29.01305,2024-07-28,345.32,316.81,30.62,n
-7.62854,24.66512,2024-09-04,354.68,311.3,12.36,n
4.19376,30.6355,2025-01-02,339.08,304.05,18.6,n
-11.92933,20.15702,2024-09-18,345.02,306.0,11.42,n
30.92229,48.02269,2024-04-17,367.0,306.34,12.92,h
4.16486,27.60822,2024-12-20,337.71,295.27,11.92,n
-8.38676,17.70409,2024-09-09,353.09,298.95,20.79,n
-10.44912,27.49047,2024-07-27,367.0,310.36,19.77,h
-3.4286,20.23236,2024-08-20,339.03,291.79,13.0,n
-15.27279,21.23536,2024-10-31,353.12,320.78,21.47,n
-22.32671,46.74788,2024-11-21,345.86,310.41,12.43,n
55.10108,110.28055,2024-07-28,354.81,297.41,80.02,n
-3.49171,23.31841,2024-06-24,330.65,282.41,18.38,n
16.9721,-91.15438,2024-05-20,332.82,294.57,19.42,n
10.88314,35.35463,2024-05-28,345.41,310.06,11.16,n
-6.53252,25.20906,2024-08-22,351.23,290.07,71.01,n
-30.08678,125.76566,2025-01-10,367.0,322.81,50.61,h
-6.23874,24.72876,2024-05-08,367.0,296.82,10.48,h
-12.02152,29.47392,2024-08-01,367.0,301.01,53.1,h
23.25611,97.06017,2024-04-11,367.0,298.33,29.97,h
-14.75164,17.38083,2024-06-15,342.54,310.93,51.6,n
24.77823,93.46394,2024-03-18,355.33,278.7,24.57,n
-7.00774,-62.96626,2024-08-05,337.71,300.56,22.38,n
45.18917,64.1795,2024-10-10,336.13,293.65,22.3,n
11.97252,34.84741,2024-11-12,348.92,297.75,28.09,n
44.38382,-119.57044,2024-09-08,335.27,285.84,10.18,n
59.25399,-121.94473,2024-07-07,349.18,304.88,10.5,n
-17.05449,21.09196,2024-08-10,345.62,307.44,15.95,n
-15.14245,32.44128,2024-07-20,346.0,312.06,12.53,n
-9.10668,-59.43303,2024-08-18,339.93,309.37,11.05,n
-8.29654,-54.7509,2024-08-26,349.95,298.08,12.2,n
57.10437,-112.92349,2024-07-18,367.0,312.68,20.0,h
-3.60877,18.08885,2024-08-04,302.81,285.1,12.61,n
-15.90845,130.94907,2024-11-07,344.84,311.3,13.85,n
5.22675,-61.72288,2024-02-15,337.75,303.08,11.4,n
49.57063,127.01048,2024-04-04,335.22,280.78,11.29,n
-6.58089,-55.25066,2024-08-17,342.76,302.66,26.27,n
11.62223,0.95369,2024-12-03,352.73,306.04,16.96,n
23.63071,-105.66412,2024-06-14,367.0,293.75,26.38,h
-19.2746,22.70099,2024-03-12,352.73,299.72,11.93,n
-9.05753,30.75122,2024-10-12,341.68,310.95,28.67,n
-15.8464,18.76444,2024-10-25,347.81,318.69,16.33,n
10.9896,-68.93304,2024-04-24,367.0,293.37,16.27,h
-12.2407,30.28091,2024-08-23,339.12,295.9,14.31,n
60.43304,-117.65321,2024-08-13,335.3,275.88,13.76,n
-7.90745,22.3683,2024-06-04,336.74,297.63,13.06,n
38.50164,-113.0452,2024-05-29,340.94,310.34,20.86,n
-18.74704,133.7693,2024-11-06,367.0,304.96,18.16,h
-16.61793,48.75524,2024-11-03,342.62,311.76,40.09,n
-6.41943,32.71344,2024-07-16,355.29,300.68,37.24,n
-3.55142,-58.88144,2024-07-30,333.7,292.57,10.49,n
17.88925,-100.82925,2024-05-25,343.37,297.74,21.85,n
-14.69693,-59.16684,2024-08-12,347.52,317.41,138.93,n
-2.18863,-48.23556,2024-10-10,352.24,290.76,162.95,n
-9.41097,-68.35794,2024-10-17,355.41,297.91,17.53,n
-15.80906,18.99377,2024-09-27,345.88,318.64,11.38,n
-6.76678,24.89234,2024-04-17,339.27,295.19,14.85,n
4.44479,26.80595,2025-01-30,351.03,303.5,12.3,n
-14.7586,37.01014,2024-08-14,367.0,303.63,10.65,h
-8.91979,-60.7135,2024-08-15,354.05,289.72,10.36,n
-10.43961,29.99199,2024-07-19,342.63,305.68,13.87,n
15.96624,95.42883,2024-03-20,341.91,301.51,12.37,n
-19.77013,129.20781,2024-10-25,331.99,303.16,14.6,n
-13.00897,31.75204,2024-08-04,347.34,312.61,10.54,n
-17.28525,138.56253,2024-10-30,351.18,301.32,25.98,n
-14.72794,17.90155,2024-10-06,342.28,310.48,26.01,n
-3.0446,18.22282,2024-08-06,330.6,297.13,23.26,n
68.86604,140.45781,2024-07-10,351.27,308.4,13.4,n
5.15765,30.28283,2025-01-19,334.23,303.53,21.11,n
9.8943,16.31375,2025-01-20,367.0,311.0,15.59,h
14.07094,-2.21689,2024-11-05,367.0,308.9,12.81,h
-6.71662,31.23629,2024-07-24,347.32,308.92,10.45,n
-15.98628,20.0711,2024-10-13,338.31,307.9,11.54,n
-5.46377,-60.04631,2024-08-12,314.34,292.21,55.19,n
-9.92533,15.32822,2024-06-28,340.56,312.02,36.35,n
-1.44594,-46.188,2024-12-26,332.45,300.29,13.98,n
-16.00537,49.18758,2024-12-28,367.0,291.81,16.73,h
-10.41502,-64.53226,2024-08-11,306.39,288.37,16.41,n
7.91493,-11.98281,2024-03-09,343.79,285.45,14.0,n
-14.30972,-63.08135,2024-10-02,346.01,300.51,23.75,n
-13.10568,132.08351,2024-06-17,341.84,311.07,10.65,n
10.1596,36.09803,2024-02-09,347.55,308.15,12.72,n
-16.30105,13.21101,2024-09-01,347.05,320.03,10.75,n
-16.01197,39.52377,2024-11-19,342.48,308.02,18.76,n
50.50661,-118.02899,2024-07-23,353.71,303.87,16.68,n
-6.26701,20.57587,2024-05-12,355.69,290.96,16.82,n
6.24914,26.76207,2025-01-14,346.07,293.39,69.8,n
-3.27326,-45.28755,2024-10-14,355.1,314.45,44.69,n
-28.82955,31.5597,2024-04-21,367.0,299.85,13.91,h
30.88495,47.33004,2024-05-23,367.0,294.82,17.33,h
61.93089,123.05795,2024-07-25,354.42,309.94,13.86,n
7.81971,31.4108,2024-12-23,339.46,302.48,19.01,n
7.73916,32.70084,2025-01-22,351.51,308.66,33.22,n
53.39069,129.85286,2024-06-30,351.1,317.02,26.92,n
8.32449,-2.92385,2025-01-22,342.85,308.81,13.08,n
-6.69241,27.78225,2024-06-23,332.01,301.28,40.2,n
4.69815,24.37941,2024-11-29,339.61,301.69,27.69,n
30.75899,75.90543,2024-05-16,353.79,319.38,18.59,n
-4.51776,28.36119,2024-06-26,350.48,307.36,14.77,n
15.06701,-12.98462,2024-12-06,352.38,311.57,14.59,n
48.47458,37.92569,2024-08-31,351.46,300.27,10.81,n
9.44645,32.50138,2024-12-27,353.53,313.2,32.36,n
59.07788,131.44701,2024-07-13,356.65,308.63,12.05,n
67.90414,145.97188,2024-07-10,353.48,303.03,10.79,n
12.98268,-11.65564,2024-12-29,367.0,318.41,11.82,h
-9.26308,-51.16549,2024-09-20,348.77,311.18,18.4,n
31.07505,47.26332,2024-07-17,348.87,318.44,11.25,n
-13.36193,28.17927,2024-06-14,347.5,299.6,15.96,n
-13.19573,29.3611,2024-06-17,367.0,331.12,108.23,h
11.45943,0.46545,2024-02-15,367.0,317.87,11.59,h
-12.97884,26.41138,2024-08-02,352.31,318.83,19.56,n
-10.84741,40.34242,2024-11-22,337.74,296.9,11.38,n
-14.35983,24.07482,2024-07-17,345.22,313.36,79.83,n
-16.21523,-54.46572,2024-09-10,352.8,314.7,21.89,n
-12.94713,-65.76009,2024-07-29,355.56,302.34,11.02,n
22.06909,98.83698,2024-03-21,329.83,294.06,125.82,n
-24.3162,-57.33839,2024-03-14,344.51,296.06,13.28,n
19.91791,101.23272,2024-04-05,367.0,326.22,62.94,h
-22.62047,-45.19075,2024-10-02,349.2,314.19,10.85,n
-8.25991,27.04663,2024-06-21,345.52,306.09,10.11,n
-5.59716,37.98424,2024-08-18,347.6,303.32,48.94,n
44.41032,-119.65984,2024-10-15,347.25,289.75,13.42,n
10.32459,35.52832,2024-12-17,351.17,307.93,15.72,n
54.95529,117.19374,2024-07-09,337.63,306.09,13.13,n
19.10369,95.57755,2024-03-17,367.0,303.75,20.53,h
-11.32443,17.31836,2024-07-25,367.0,310.32,53.84,h
-10.10556,14.85219,2024-06-26,333.39,304.61,15.65,n
-4.39165,20.2114,2024-08-22,340.84,279.92,13.51,n
-7.59837,29.34992,2024-08-27,351.4,309.97,18.53,n
20.59795,102.73763,2024-04-27,367.0,311.62,15.56,h
-4.01865,15.17719,2024-04-06,341.76,301.98,22.62,n
-11.67136,22.24499,2024-09-06,346.08,306.68,19.09,n
41.3348,27.10075,2024-07-18,343.32,309.65,15.42,n
8.43692,-8.67031,2025-01-19,351.58,310.72,26.4,n
8.08573,-62.60388,2024-03-26,347.13,305.92,40.54,n
-17.56738,144.03949,2024-11-25,339.23,307.34,10.58,n
-18.77833,31.47179,2024-08-12,351.75,311.41,16.91,n
-17.41501,36.45071,2024-09-19,353.07,304.89,11.52,n
30.54802,50.48919,2024-10-17,354.42,315.2,14.05,n
-4.86969,-37.93854,2024-10-24,343.63,301.12,15.99,n
50.80902,-102.10674,2024-09-16,340.06,297.32,16.6,n
-5.79022,19.90577,2024-08-05,335.79,291.67,17.46,n
61.25196,-109.44189,2024-08-12,344.24,301.63,10.67,n
-2.24384,15.81332,2024-06-14,336.65,298.13,12.19,n
-16.28078,-59.66541,2024-09-10,334.09,301.32,12.11,n
-11.53633,23.51664,2024-08-10,367.0,331.64,57.59,h
48.00172,38.6485,2024-09-15,338.87,306.41,10.23,n
-14.3238,21.36968,2024-08-29,352.38,325.5,16.31,n
3.83698,26.4387,2025-01-01,355.54,307.22,16.22,n
21.5229,-88.49221,2024-02-17,351.64,296.99,14.36,n
-3.68915,-51.1903,2024-12-30,346.06,297.5,17.21,n
-8.57509,-63.13278,2024-08-14,367.0,295.03,23.54,h
39.99837,-121.73708,2024-07-25,353.49,312.21,20.63,n
-21.04824,-48.16147,2024-08-22,346.36,304.21,15.51,n
-8.87736,21.56935,2024-05-18,354.1,312.12,44.01,n
51.91416,118.92943,2024-05-24,330.86,290.86,15.46,n
25.22281,92.95696,2024-04-05,340.34,294.01,23.46,n
-11.27802,20.67809,2024-08-20,367.0,316.99,14.74,h
9.58911,23.5443,2024-12-08,350.1,299.41,10.05,n
18.36922,101.9899,2024-05-03,367.0,297.22,51.38,h
44.15381,-119.51418,2024-09-09,367.0,297.5,11.58,h
12.38895,107.47367,2024-02-23,367.0,345.97,242.03,h
58.74765,-114.80147,2024-07-11,367.0,307.3,43.01,h
25.23756,77.66656,2024-03-19,355.93,315.35,25.82,n
-18.53708,-53.51961,2024-09-09,355.4,327.39,12.95,n
9.01062,28.51343,2024-03-24,344.85,305.07,12.47,n
9.00138,28.56722,2024-04-09,367.0,333.19,42.37,h
19.54844,103.9351,2024-04-02,353.07,299.6,46.76,n
-6.52293,19.99273,2024-05-17,330.42,293.68,14.52,n
-16.86202,-58.38889,2024-07-25,347.69,315.02,22.22,n
45.90091,-121.21645,2024-11-15,332.7,281.36,17.2,n
-21.19952,-43.9101,2024-08-20,335.94,303.18,10.41,n
-18.84083,20.99043,2024-09-22,352.23,307.19,11.19,n
12.10631,2.62432,2024-12-18,351.11,313.95,46.03,n
-6.0954,16.07786,2024-07-26,348.13,303.05,26.62,n
-7.68885,14.9146,2024-09-06,367.0,294.01,110.98,h
1.9502,34.27665,2024-10-03,348.36,306.58,16.96,n
61.02062,-110.38754,2024-08-13,333.63,298.91,37.79,n
-18.9243,145.66475,2024-11-28,367.0,306.88,11.74,h
-17.11474,35.90522,2024-09-14,344.09,308.17,10.05,n
45.02402,38.59603,2024-09-14,346.4,307.85,33.25,n
-17.61553,24.88283,2024-08-09,367.0,318.15,32.87,h
-16.3662,29.11478,2024-07-19,344.54,308.56,16.14,n
-5.6887,24.05537,2024-07-25,343.15,300.5,12.78,n
8.40127,19.46523,2025-01-18,356.08,294.06,26.52,n
-14.31506,-62.79064,2024-10-06,336.77,289.02,36.86,n
21.85376,-102.0659,2024-05-19,336.7,306.68,12.77,n
68.45274,139.2159,2024-06-23,337.02,284.64,15.24,n
33.15811,44.78888,2024-06-15,367.0,316.55,19.71,h
-9.22525,-67.90508,2024-09-19,355.95,296.65,15.53,n
4.5151,26.17591,2025-01-16,342.93,291.04,64.1,n
40.05252,51.30267,2024-08-20,352.32,291.84,14.64,n
-9.37505,21.14941,2024-06-14,354.54,308.68,11.93,n
-6.58234,15.83539,2024-08-29,343.19,276.71,21.55,n
-24.80507,-58.5633,2024-10-03,353.11,310.22,13.79,n
-15.42994,-61.20436,2024-08-13,355.6,301.64,40.07,n
-13.39445,23.39188,2024-07-07,341.79,316.68,27.34,n
3.53649,20.2866,2024-02-20,351.86,311.09,55.32,n
17.76291,-101.56773,2024-05-23,330.25,301.81,22.62,n
-34.37367,19.14445,2024-11-19,344.98,270.93,11.81,n
4.99178,24.29389,2024-12-09,339.83,304.55,52.95,n
-9.78204,38.30203,2024-08-01,356.4,313.68,36.06,n
10.08704,-1.14706,2025-01-03,337.16,302.76,10.93,n
-15.13271,31.07486,2024-06-08,339.8,299.6,10.99,n
4.15263,30.81748,2024-12-30,367.0,304.82,12.62,h
8.64316,31.19346,2024-03-13,341.81,295.14,15.9,n
-2.07382,17.15721,2024-08-08,329.0,294.1,15.49,n
-6.0491,30.01573,2024-07-30,348.63,308.98,14.92,n
64.45415,119.85519,2024-08-04,367.0,301.63,14.87,h
-13.36543,133.5947,2024-06-18,352.78,311.01,18.96,n
-9.97067,26.80886,2024-06-09,354.87,298.83,19.6,n
7.12631,-0.65888,2024-02-06,351.78,310.88,12.36,n
-17.00664,37.03815,2024-08-14,367.0,300.79,58.34,h
64.27077,120.10236,2024-08-09,354.18,297.12,17.18,n
-5.56973,18.87,2024-05-06,340.51,295.6,10.61,n
-17.07597,134.76498,2024-11-17,355.03,306.02,20.64,n
-9.90037,18.56771,2024-08-06,348.88,306.99,26.47,n
13.70314,105.5156,2024-02-25,367.0,300.53,11.98,h
-17.91191,46.17938,2024-06-18,367.0,302.73,10.09,h
-11.6087,17.25519,2024-09-05,367.0,306.53,14.82,h
-13.88158,25.3839,2024-04-27,367.0,299.99,10.38,h
-31.19903,149.5316,2024-05-08,328.8,295.58,11.48,n
16.02576,-89.05095,2024-05-06,367.0,293.19,17.7,h
46.29077,33.20499,2024-09-20,367.0,311.6,14.18,h
5.97797,33.55001,2025-01-28,347.01,309.83,11.24,n
35.90138,-91.25109,2024-10-23,342.96,302.02,15.11,n
-12.75611,24.2304,2024-05-17,367.0,304.68,12.94,h
60.65752,-120.08977,2024-08-09,341.38,313.57,10.74,n
-11.63747,24.55999,2024-06-09,341.31,306.74,51.08,n
3.68081,33.28207,2024-12-11,341.91,311.62,20.53,n
-26.03731,-57.63607,2025-01-18,340.64,296.96,13.49,n
58.67292,-114.75718,2024-07-19,353.14,303.64,26.79,n
-6.06542,-76.39,2024-09-14,333.29,301.19,12.53,n
-6.98464,-56.42246,2024-08-10,343.19,295.79,10.74,n
4.43469,26.11393,2024-12-09,345.13,309.03,18.19,n
-13.70172,-63.58688,2024-10-13,352.58,302.27,23.33,n
-5.49897,-72.07069,2024-09-10,339.49,296.61,20.56,n
-12.80356,26.65804,2024-07-19,345.43,309.72,40.58,n
14.24097,-9.58692,2024-12-13,356.13,318.56,17.58,n
-10.43281,17.16557,2024-07-09,341.06,305.65,34.24,n
-17.61061,129.07619,2024-10-18,342.85,305.71,104.46,n
-9.56141,-51.86046,2024-09-05,352.63,318.66,28.88,n
-6.15868,16.82167,2024-05-22,367.0,296.55,19.42,h
4.13716,25.17404,2024-03-10,343.7,298.18,10.94,n
-14.85569,-60.66167,2024-09-08,354.93,308.09,30.7,n
47.33439,125.12414,2024-04-04,331.36,303.35,47.36,n
-11.47375,23.45055,2024-08-17,349.3,309.14,31.59,n
63.98964,18.40497,2024-05-24,343.45,292.45,11.52,n
-24.05482,45.73584,2024-09-17,347.11,313.15,10.9,n
-4.87386,19.81598,2024-08-08,332.42,299.26,22.28,n
33.93618,-82.65645,2025-01-17,352.8,296.49,50.43,n
59.70766,117.45083,2024-07-07,343.77,299.35,23.79,n
-7.29703,17.70179,2024-06-11,342.14,308.14,21.38,n
-16.12533,125.66399,2024-07-18,367.0,310.8,10.47,h
-0.17078,-51.42485,2024-11-29,349.33,307.92,15.51,n
-3.42562,23.49677,2024-06-24,334.76,299.03,50.92,n
-13.55154,-64.93594,2024-08-18,333.33,295.32,12.24,n
14.19716,103.43428,2024-12-19,350.92,294.85,18.71,n
-6.68072,22.90016,2024-05-14,336.03,303.25,70.28,n
9.74113,-10.29518,2024-02-09,337.34,309.61,33.35,n
-15.48407,-55.64259,2024-09-04,338.99,306.23,15.49,n
-14.68655,-58.913,2024-08-14,367.0,311.99,38.14,h
12.86391,36.58036,2024-04-30,351.94,308.13,11.17,n
-14.39179,36.14691,2024-08-12,354.74,303.01,15.1,n
21.48832,-104.44518,2024-04-24,354.55,325.12,12.52,n
63.92789,-122.19393,2024-07-26,343.7,295.41,38.14,n
6.91881,25.37935,2024-02-28,355.01,295.87,14.34,n
-2.1196,34.24705,2024-07-31,347.48,302.28,18.48,n
-7.43248,14.11459,2024-07-13,352.25,290.56,14.24,n
-8.04951,28.84085,2024-07-12,355.64,306.51,13.46,n
-13.93114,38.7664,2024-09-04,367.0,295.32,14.82,h
-16.1969,17.89338,2024-07-27,345.43,314.34,21.52,n
-12.87103,-65.20247,2024-08-24,338.83,291.01,23.59,n
11.36426,104.31956,2025-02-01,355.61,310.62,18.33,n
-9.94341,-48.45189,2024-09-14,354.9,321.47,13.02,n
-23.99438,27.90858,2024-09-19,367.0,317.36,17.22,h
-16.6758,24.02492,2024-08-13,367.0,330.69,37.85,h
-10.35303,13.95289,2024-09-02,337.14,305.78,36.55,n
-12.87545,16.85074,2024-08-08,346.37,314.39,35.54,n
-10.91774,-68.23754,2024-10-17,339.13,287.43,10.89,n
-12.24288,34.7434,2024-10-01,351.68,302.27,12.08,n
12.34439,107.40683,2024-02-23,335.42,310.02,15.53,n
-11.3506,27.40928,2024-07-01,344.58,304.19,11.73,n
59.25449,-120.30664,2024-08-07,342.44,301.44,10.95,n
9.7562,31.66541,2024-11-29,339.55,298.31,13.81,n
17.4052,94.83887,2024-03-31,330.77,298.08,10.23,n
-10.29511,19.81622,2024-08-30,353.39,315.78,28.52,n
10.76837,-11.86318,2024-04-11,350.45,320.29,36.04,n
-9.18195,-68.25462,2024-09-21,348.11,300.94,20.84,n
-3.76913,-43.50471,2024-11-17,338.54,294.68,37.95,n
5.9035,32.66488,2024-12-30,367.0,296.49,17.3,h
3.75883,33.16401,2024-12-24,339.01,293.58,10.64,n
-8.19131,19.7902,2024-08-09,345.16,308.16,15.34,n
-34.74683,116.15235,2024-09-26,367.0,348.17,311.38,h
58.95221,-121.18862,2024-06-29,367.0,295.75,84.15,h
-6.65652,-44.87758,2024-08-21,344.63,310.73,15.14,n
-11.82391,132.97885,2024-07-11,367.0,303.55,11.63,h
-8.67501,27.94339,2024-07-03,349.06,306.35,22.42,n
-18.91569,-57.42043,2024-06-18,344.67,301.71,16.14,n
-13.26668,24.59252,2024-07-26,343.75,304.5,12.0,n
-9.14087,-65.41328,2024-07-13,367.0,295.5,25.14,h
-18.93146,139.34238,2024-11-15,367.0,342.14,57.34,h
8.90087,19.45725,2024-12-07,348.26,297.92,23.67,n
-12.04351,29.70418,2024-06-09,367.0,291.27,18.8,h
-16.77108,33.02934,2024-09-29,341.42,306.56,18.44,n
-5.00458,30.61755,2024-08-25,339.65,300.45,15.24,n
-4.58545,-45.55165,2024-10-28,344.88,307.12,25.49,n
32.11732,47.41039,2024-06-21,338.84,316.02,21.78,n
-16.86139,-58.38582,2024-07-25,367.0,311.49,32.84,h
60.14555,-116.99725,2024-07-19,355.25,304.6,29.31,n
-25.11915,149.98895,2024-11-14,353.9,296.29,15.84,n
15.1679,-84.48512,2024-02-24,348.23,301.59,13.47,n
-16.13853,137.12448,2024-11-04,367.0,298.08,10.64,h
-5.45602,27.81483,2024-08-08,367.0,306.12,12.21,h
-6.94144,21.42489,2024-07-10,367.0,303.54,10.63,h
-16.38794,131.02177,2025-01-08,354.66,297.22,24.84,n
-9.90689,-60.72036,2024-09-16,352.84,296.07,33.57,n
-11.38346,-52.76378,2024-06-05,351.6,315.24,46.12,n
-12.51419,30.02677,2024-08-08,342.51,306.85,30.92,n
-20.17744,32.97313,2024-10-11,345.1,313.18,29.09,n
-11.0298,24.06843,2024-09-26,350.18,313.18,19.08,n
10.24708,36.57265,2024-02-06,340.65,302.7,23.71,n
-13.22494,24.25492,2024-08-01,338.69,304.65,10.36,n
5.86753,28.22949,2024-12-30,367.0,296.88,24.47,h
-11.73921,28.84525,2024-10-08,346.02,307.05,34.92,n
8.06567,-66.92241,2024-03-04,351.72,304.73,15.52,n
53.39125,119.60399,2024-06-30,331.03,293.53,14.53,n
17.59714,121.75208,2024-04-08,351.62,316.26,12.85,n
-8.95358,26.27357,2024-06-17,343.46,308.59,24.36,n
-15.7556,136.14127,2024-10-01,367.0,318.16,10.11,h
-8.91911,33.25612,2024-08-16,367.0,288.78,12.45,h
39.50524,-121.20773,2024-05-01,346.65,299.62,29.69,n
-15.72,15.337,2024-08-31,367.0,335.53,97.87,h
-16.01773,20.06792,2024-07-03,367.0,299.44,13.48,h
-26.20725,-61.3982,2024-10-26,342.59,309.04,34.78,n
55.94232,-107.58722,2024-09-11,337.13,294.66,11.02,n
-13.23165,-65.94778,2024-10-03,367.0,296.4,347.14,h
-5.30545,20.04374,2024-08-13,332.11,299.22,10.39,n
2.87483,20.2376,2024-03-29,332.58,299.12,15.29,n
8.4293,22.64446,2024-02-15,352.14,315.49,64.52,n
53.99944,125.04743,2024-06-09,352.75,299.17,17.75,n
44.0565,-120.32023,2024-09-05,354.97,303.95,12.97,n
-8.61577,-40.88177,2024-11-10,354.99,307.28,29.15,n
44.6481,-118.31744,2024-10-30,329.43,274.32,11.66,n
-7.17342,24.60015,2024-05-29,334.18,297.98,16.08,n
-20.36217,-58.08339,2024-08-02,342.79,312.71,22.92,n
-6.27317,14.55124,2024-06-08,343.49,300.04,27.43,n
-7.26716,23.60211,2024-08-26,354.78,304.0,15.41,n
57.2783,-110.47777,2024-07-17,339.82,305.98,18.56,n
-8.41992,17.03509,2024-08-12,342.0,300.25,23.39,n
9.76409,-64.09457,2025-01-27,341.55,291.83,11.99,n
44.77853,-107.31828,2024-10-05,327.94,294.63,14.11,n
-7.37195,19.25485,2024-06-24,340.39,302.82,15.34,n
-6.02391,32.29634,2024-07-16,344.31,297.07,11.68,n
21.78442,99.61108,2024-03-21,347.52,307.47,29.9,n
-7.06383,29.04137,2024-08-19,337.68,302.9,10.35,n
56.23307,114.38943,2024-07-25,341.62,310.25,12.46,n
-13.41116,23.31825,2024-08-15,352.59,308.05,13.56,n
-12.83008,142.31123,2024-07-17,347.1,297.29,12.75,n
65.2872,-148.45595,2024-07-02,352.19,276.22,12.0,n
-4.66938,18.06459,2024-08-08,337.65,299.81,10.4,n
-17.70704,-57.97639,2024-08-28,338.29,309.6,15.96,n
-17.17471,-59.39499,2024-07-28,332.1,300.77,15.92,n
8.47037,-8.49625,2024-12-24,342.01,297.29,20.11,n
21.16304,92.9802,2024-04-08,338.12,307.24,33.22,n
-16.41303,136.16159,2024-09-30,352.05,314.2,32.66,n
4.29474,26.22714,2024-12-23,367.0,294.52,17.29,h
46.39354,49.34785,2024-03-15,347.33,275.92,106.45,n
16.77987,-99.29363,2024-05-28,367.0,311.58,12.1,h
59.23151,-121.00664,2024-06-30,331.23,299.63,26.1,n
11.13048,32.55406,2024-12-09,367.0,308.94,20.58,h
-15.97949,-40.46463,2024-09-05,338.68,302.74,14.45,n
22.49223,27.99421,2024-05-14,338.97,311.22,30.58,n
59.04087,-114.99898,2024-07-05,352.04,293.97,18.21,n
-11.125,24.72981,2024-08-12,346.79,303.31,18.32,n
16.23655,-98.0909,2024-03-24,347.42,309.16,12.25,n
46.48202,30.04126,2024-08-13,367.0,288.42,10.22,h
6.40333,17.93682,2024-02-07,340.72,300.16,10.5,n
-16.84273,-56.50094,2024-08-17,356.18,325.51,15.95,n
31.23625,48.9887,2024-06-17,311.12,300.6,13.46,n
63.84448,-121.82764,2024-08-07,333.01,291.35,12.06,n
-13.92512,18.20622,2024-05-12,348.79,307.98,11.98,n
-16.26602,25.30803,2024-06-05,346.3,314.36,18.21,n
-14.6333,-47.59825,2024-09-24,367.0,308.38,17.52,h
-18.23141,135.7383,2024-11-04,353.33,313.23,11.59,n
